slug,model,title,year,km,price_tl,age
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2023,33000,1719900,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,13000,1569000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,10900,1577950,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,13500,1570000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,40000,1585000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,10500,1565000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,35473,1549000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,38000,1569000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,10107,1545000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,44000,1519023,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,68000,1530000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,49000,1480000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,38500,1489000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,47000,1475000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,28500,1470000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,75000,1439500,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,46499,1419000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,37000,1425000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,86981,1445000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,83000,1370000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,85926,1430000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,80000,1429000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,90000,1399950,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,85000,1415000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,98283,1415000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,75000,1415000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,53300,1367500,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,53000,1385000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,50000,1475000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,32500,1530000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2023,63000,1600000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,41000,1450000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,33000,1475000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,24000,1550000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,41000,1438000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,53500,1485000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,48000,1519000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,38000,1559950,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,54500,1430000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,50508,1450000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,39000,1560000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,53000,1395000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2023,27000,1600000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2023,96000,1430000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,77000,1375000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,53000,1490850,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,33000,1415000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2023,26600,1565000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,56000,1448000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,74000,1600000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2023,56000,1463000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,46000,1529000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,73500,1425000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,32000,1645000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,82000,1479000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,98000,1485000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,80196,1449000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,22000,1510000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,35000,1560000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,23000,1500000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,102028,1329000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,47979,1650000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,25000,1574000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,50250,1275000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,17000,1545000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,24000,1495000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,32500,1510000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,38500,1486500,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,34000,1520000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,27900,1569000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,21600,1620000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,37500,1485000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,47000,1590000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,22800,1599999,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,26000,1445000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,40000,1450000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,73000,1495000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,57000,1545000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,26000,1575000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,43000,1535000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,21896,1685000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2023,40000,1550000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,52000,1570000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2023,27300,1620000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,72050,1465000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,43000,1510000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,23000,1575000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,32000,1463000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,50000,1570000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2023,23500,1675000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2023,16000,1710000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,26000,1581000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2023,80000,1350000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2023,48000,1630000,3
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2024,27000,1665000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,55000,1424000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,16000,1485000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,6001,1685000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,29500,1635000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,12000,1620000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,22000,1625000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,12568,1619000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,26000,1609900,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,40000,1595000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,32500,1610900,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,32000,1609000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,35900,1515000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,31000,1595000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,22000,1595000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,17335,1565000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,64000,1499999,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,20000,1515000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,31000,1545000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,42000,1509000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2024,37000,1625000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,72500,1480000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,37063,1425000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,19500,1445000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,50000,1590000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,25000,1660000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,34000,1485750,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2024,31000,1695000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,30000,1525000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,9000,1765000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,29000,1519999,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,34000,1424000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,56000,1464000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,33300,1759900,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2024,6001,1725000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2024,40000,1659000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,34000,1600000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,6001,1750000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,60000,1475000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,65000,1459000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,56000,1464900,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,26804,1599900,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,28000,1605000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2024,21000,1479000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,28000,1575000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,23017,1670000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,8500,1615000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Elegance,2024,27000,1380000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,49900,1549000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,34480,1519900,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,25000,1596500,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,15000,1690000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,30820,1440000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,55500,1515000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,61000,1490000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,38297,1790000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,14379,1675000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,23000,1690000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2024,11000,1630000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,38000,1600000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,25500,1640000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,116000,1525000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,30000,1630000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,41500,1560000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,26000,1570000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,49950,1535000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2024,23500,1585000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,8900,1700000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,25000,1670000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,29000,1455000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,35000,1441000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,70000,1425000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,13000,1600000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,30029,1400000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,14400,1550000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,6001,1800000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2024,12200,1650000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,14000,1710000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2024,30300,1625000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Ultimate,2024,20000,1720000,2
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,6005,1875000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,6400,1585000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,13900,1700000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,15000,1770000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,30500,1680000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,30000,1640000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,20000,1645000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,16500,1625000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,6917,1899000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,12320,1599500,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,58000,1460000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,46000,1495000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,27000,1535750,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,35500,1509000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,43570,1490000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,6001,1670000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,11500,1799000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,34000,1600000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,19857,1594650,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,11000,1650000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,37428,1582650,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,39000,1499000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,6050,1860000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,6001,1855000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,8000,1740000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,11300,1715000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,26000,1587000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,20000,1614900,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,43000,1589000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,15000,1535000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,45000,1535000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,41000,1529750,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,40500,1499000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,10900,1600000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,12000,1750000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,27000,1620000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,46926,1519000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,51000,1499000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,19500,1548000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,6001,1749000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,25000,1750000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,30000,1567500,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,6001,1790000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,15000,1590000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,6001,1799000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,18650,1680000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,37000,1555000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,10000,1850000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,16200,1685000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,15000,1725000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,53185,1469000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,9750,1800000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,18500,1630000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,18000,1730000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,19100,1650000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,20000,1650000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,12500,1880000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,6001,1850000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,24500,1585000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2025,6465,1850000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T Edition,2025,6001,1680000,1
opel-mokka,Opel Mokka,Opel Mokka 1.2 T GS,2026,6001,1995000,0
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure,2016,84000,1675000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active,2016,127000,1475000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.2 PureTech Active,2016,136000,1150000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure,2016,120000,1250000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active,2016,127000,1475000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,137000,1535000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,70000,1725000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi GT Line,2016,148000,1495000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure,2016,185000,1100000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 THP GT Line,2016,161943,1490000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active,2016,97000,1520000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,178000,1520000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure,2016,136000,1240000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi GT Line,2016,165000,1520000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,114000,1635000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure,2016,110000,1659023,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 THP GT Line,2016,155000,1560000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi GT Line,2016,138000,1679000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 THP GT Line,2016,122000,1649000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active,2016,289000,1135000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,140000,1649900,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active,2016,84000,1569000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,134000,1569000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,176000,1550000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi GT Line,2016,157000,1590000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi GT Line,2016,229000,1390000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,94500,1630000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,196000,1415000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure,2016,141000,1645000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active,2016,190000,1340000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure,2016,236500,1450000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 THP GT Line,2016,77000,1670000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure,2016,106000,1729000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,196000,1500000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi GT Line,2016,175000,1555000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,157000,1500000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure,2016,90000,1500000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active,2016,108000,1430000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active,2016,192000,1315000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure,2016,97000,1685000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,156000,1750000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,167000,1550000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,190000,1800000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,129000,1700000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active,2016,95000,1355000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2016,167000,1490000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active,2016,90000,1465000,10
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2017,93000,1682000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 THP GT Line,2017,70700,1765000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.2 PureTech Allure,2017,124000,1438750,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active,2017,202000,1200000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2017,179500,1360000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2017,220179,1475000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2017,162000,1399999,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2017,85000,1655000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2017,88000,1625000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2017,207000,1375000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active Sport Pack,2017,199985,1265000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi GT Line,2017,146000,1740000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2017,88000,1775000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 THP GT Line,2017,127000,1595000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active,2017,130000,1418000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2017,109600,1640000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2017,158000,1600000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Allure Elegance,2017,137500,1620000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.2 PureTech Active,2017,52500,1435000,9
peugeot-3008,Peugeot 3008,Peugeot 3008 1.6 BlueHDi Active Sport Pack,2017,186000,1350000,9
